X,Y,comment_,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
153.103215781,-29.1399208789999,,2793,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MYALL CREEK ROAD,OPERATIONAL,,WEST BUNGAWALBIN,NEW SOUTH WALES,2471,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-29.13992087899993,153.10321578100002,,,GANSW718072665,2500 MYALL CREEK ROAD,2,2471,WEST BUNGAWALBIN,82,-29.13990579999995,153.10237078000011
150.827804772,-33.923892821,,2794,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MIDDLETON,OPERATIONAL,,WEST HOXTON,NEW SOUTH WALES,2171,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.92389282099998,150.82780477200004,,,GANSW711327260,1 TWENTY SEVENTH AVENUE,0,2171,WEST HOXTON,56,-33.92417343999995,150.82830174000003
151.593386206,-32.903659659,,2795,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CAMERON PARK,OPERATIONAL,,WEST WALLSEND,NEW SOUTH WALES,2286,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-32.90365965899997,151.5933862060001,,,GANSW718283648,1 GEORGE BOOTH DRIVE,1,2286,WEST WALLSEND,188,-32.90507545999998,151.59448606000012
151.073706852,-33.711557957,,2796,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WESTLEIGH,OPERATIONAL,,WESTLEIGH,NEW SOUTH WALES,2120,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.71155795699997,151.0737068520001,,,GANSW710955499,10 WARRIGAL DRIVE,0,2120,WESTLEIGH,407,-33.70875228999995,151.07654145000004
152.230888135,-31.7749247849999,,2797,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WHERROL FLAT,OPERATIONAL,,WHERROL FLAT,NEW SOUTH WALES,2429,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-31.77492478499994,152.2308881350001,,,GANSW717644302,1306 WHERROL FLAT ROAD,1,2429,WHERROL FLAT,3,-31.774919559999944,152.23091419000002
152.98897547,-29.2832036029999,,2798,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WHIPORIE,OPERATIONAL,,WHIPORIE,NEW SOUTH WALES,2469,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-29.283203602999947,152.98897547,,,GANSW718425858,5345 SUMMERLAND WAY,0,2469,WHIPORIE,15,-29.283071679999978,152.98895975000005
143.092984519,-30.8533651989999,,2799,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WHITE CLIFFS,OPERATIONAL,,WHITE CLIFFS,NEW SOUTH WALES,2836,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-30.85336519899994,143.09298451900008,,,GANSW720815184,LOT 69 KERARO ROAD,0,2836,WHITE CLIFFS,24,-30.853575069999977,143.0930365700001
146.645342487,-35.146213567,NO GNAF POINT,2800,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,FARGUNYAH,OPERATIONAL,,BOREE CREEK,NEW SOUTH WALES,2652,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-35.14621356699996,146.6453424870001,,,,,,,,,,
152.612060742,-28.389672387,,2801,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOODENBONG,OPERATIONAL,,WOODENBONG,NEW SOUTH WALES,2476,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-28.389672386999962,152.61206074200004,,,GANSW716808978,50 MACPHERSON STREET,1,2476,WOODENBONG,21,-28.389689029999943,152.61184437000009
150.470146256,-33.734138722,,2802,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOODFORD - BLUE MOUNTAINS,OPERATIONAL,,WOODFORD,NEW SOUTH WALES,2778,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.734138721999955,150.47014625600002,,,GANSW718463663,2 PARK ROAD,0,2778,WOODFORD,1,-33.734134249999954,150.4701550100001
150.383117863,-34.4412918149999,,2803,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOODLANDS - WINGECARRIBEE,OPERATIONAL,,WOODLANDS,NEW SOUTH WALES,2575,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-34.44129181499994,150.38311786300005,,,GANSW718899143,159 WOODLANDS ROAD,1,2575,WOODLANDS,6,-34.44133733999996,150.38308569000003
152.926403646,-28.8571937299999,,2804,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOODVIEW,OPERATIONAL,,WOODVIEW,NEW SOUTH WALES,2470,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-28.85719372999995,152.92640364600004,,,GANSW718065611,4353 BRUXNER HIGHWAY,0,2470,PIORA,1,-28.85719352999996,152.9264142400001
151.342883321,-30.966401795,,2805,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOOLBROOK - TAMWORTH,OPERATIONAL,,WOOLBROOK,NEW SOUTH WALES,2354,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-30.966401794999967,151.34288332100004,,,GANSW718567792,2 TRAINVIEW STREET,1,2354,WOOLBROOK,5,-30.966446899999937,151.34289824000007
153.180392491,-30.1075010869999,,2806,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,COUNTRY CLUB,OPERATIONAL,,WOOLGOOLGA,NEW SOUTH WALES,2456,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-30.107501086999946,153.18039249100002,,,GANSW706303209,92 NEWMANS ROAD,1,2456,WOOLGOOLGA,171,-30.10652983999995,153.1817751000001
151.149135234,-31.303286434,,2807,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WOOLOMIN - DUNCANS CREEK,OPERATIONAL,,WOOLOMIN,NEW SOUTH WALES,2340,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-31.303286433999972,151.14913523400003,,,GANSW718168129,58-60 FREDERICK STREET,1,2340,WOOLOMIN,19,-31.303120519999936,151.1491769600001
149.019545157,-33.453370954,NO GNAF POINT,2808,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,PANUARA-BURNT YARDS (CADIA RD),OPERATIONAL,,CADIA,NEW SOUTH WALES,2800,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.45337095399998,149.01954515700004,,,,,,,,,,
151.204401819,-33.6180923699999,NO GNAF POINT,2809,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,COTTAGE POINT,OPERATIONAL,,COTTAGE POINT,NEW SOUTH WALES,2084,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.61809236999994,151.20440181900005,,,,,,,,,,
147.996811818,-35.7157015929999,NO GNAF POINT,2810,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,COURABYRA,OPERATIONAL,,COURABYRA,NEW SOUTH WALES,2653,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-35.71570159299995,147.99681181800008,,,,,,,,,,
146.944398495,-34.5677645809999,NO GNAF POINT,2811,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,COWABBIE,OPERATIONAL,,COWABBIE,NEW SOUTH WALES,2652,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-34.56776458099995,146.9443984950001,,,,,,,,,,
148.539091665,-33.8067013679999,NO GNAF POINT,2812,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BARRYRENIE,OPERATIONAL,,COWRA,NEW SOUTH WALES,2794,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.80670136799995,148.53909166500011,,,,,,,,,,
148.65315923,-33.8466200829999,NO GNAF POINT,2813,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WAUGOOLA,OPERATIONAL,,COWRA,NEW SOUTH WALES,2794,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.84662008299995,148.65315923000003,,,,,,,,,,
152.971077891,-31.191154086,NO GNAF POINT,2814,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CRESCENT HEAD,OPERATIONAL,,CRESCENT HEAD,NEW SOUTH WALES,2440,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-31.191154085999983,152.97107789100005,,,,,,,,,,
149.147497487,-34.2489876559999,NO GNAF POINT,2815,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BINDA - MULGOWRIE,OPERATIONAL,,CROOKED CORNER,NEW SOUTH WALES,2583,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-34.24898765599994,149.147497487,,,,,,,,,,
149.493224153,-34.521989193,NO GNAF POINT,2816,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,COTTA WALLA,OPERATIONAL,,CROOKWELL,NEW SOUTH WALES,2583,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-34.52198919299997,149.49322415300003,,,,,,,,,,
148.555935454,-34.037963406,NO GNAF POINT,2817,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,KOORAWATHA TOWN,OPERATIONAL,,KOORAWATHA,NEW SOUTH WALES,2807,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-34.03796340599996,148.55593545400006,,,,,,,,,,
148.99,-32.6485989999999,NO GNAF POINT,2818,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DRIPSTONE,OPERATIONAL,,DRIPSTONE,NEW SOUTH WALES,2820,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-32.64859899999993,148.99,,,,,,,,,,
148.913283649,-36.112940179,NO GNAF POINT,2819,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DRY PLAINS (CADDIGAT),OPERATIONAL,,DRY PLAIN,NEW SOUTH WALES,2630,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-36.11294017899996,148.91328364900005,,,,,,,,,,
148.708706,-32.27631,NO GNAF POINT,2820,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,EULOMOGO,OPERATIONAL,,DUBBO,NEW SOUTH WALES,2830,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-32.27630999999997,148.70870600000012,,,,,,,,,,
149.959628987,-33.6989312379999,NO GNAF POINT,2821,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DUCKMALOI,OPERATIONAL,,DUCKMALOI,NEW SOUTH WALES,2787,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.69893123799994,149.9596289870001,,,,,,,,,,
149.258008067,-32.0687431499999,NO GNAF POINT,2822,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,COBBORA,OPERATIONAL,,DUNEDOO,NEW SOUTH WALES,2844,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-32.06874314999993,149.2580080670001,,,,,,,,,,
151.100637871,-31.2098265729999,NO GNAF POINT,2823,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DUNGOWAN,OPERATIONAL,,DUNGOWAN,NEW SOUTH WALES,2340,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-31.20982657299993,151.10063787100012,,,,,,,,,,
150.820729342,-31.218860359,NO GNAF POINT,2824,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DURI,OPERATIONAL,,DURI,NEW SOUTH WALES,2344,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-31.21886035899996,150.82072934200005,,,,,,,,,,
152.321945585,-30.476329235,NO GNAF POINT,2825,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,POINT LOOKOUT,OPERATIONAL,,EBOR,NEW SOUTH WALES,2453,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-30.47632923499998,152.3219455850001,,,,,,,,,,
147.304778986,-35.2810848399999,NO GNAF POINT,2826,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MAXWELL,OPERATIONAL,,MAXWELL,NEW SOUTH WALES,2650,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-35.28108483999995,147.3047789860001,,,,,,,,,,
146.606372796,-35.109496463,NO GNAF POINT,2827,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BOREE CREEK,OPERATIONAL,,BOREE CREEK,NEW SOUTH WALES,2652,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-35.10949646299997,146.60637279600007,,,,,,,,,,
146.475259658,-35.1776429519999,NO GNAF POINT,2828,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WEST BROOKONG,OPERATIONAL,,BOREE CREEK,NEW SOUTH WALES,2652,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-35.17764295199993,146.47525965800003,,,,,,,,,,
148.97451969,-33.247328242,NO GNAF POINT,2829,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BORENORE,OPERATIONAL,,BORENORE,NEW SOUTH WALES,2800,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.24732824199998,148.97451969000008,,,,,,,,,,
148.258317652,-31.276245058,NO GNAF POINT,2830,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BOURBAH,OPERATIONAL,,BOURBAH,NEW SOUTH WALES,2828,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-31.276245057999972,148.25831765200007,,,,,,,,,,
148.819502,-33.312711,NO GNAF POINT,2831,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BOWAN PARK,OPERATIONAL,,BOWAN PARK,NEW SOUTH WALES,2864,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-33.31271099999998,148.81950200000006,,,,,,,,,,
149.9728127,-34.582662248,NO GNAF POINT,2832,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BIG HILL,OPERATIONAL,,BRAYTON,NEW SOUTH WALES,2579,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-34.58266224799996,149.97281270000008,,,,,,,,,,
148.808574546,-31.7877046749999,NO GNAF POINT,2833,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BREELONG,OPERATIONAL,,BREELONG,NEW SOUTH WALES,2827,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-31.78770467499993,148.80857454600005,,,,,,,,,,
